AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.0001
)
Using RandomRotation, RandomFlip
#################### Start Training ####################
2024-05-02 22:44:55.065985 Epoch [023/040], Step [0020/0223],  lateral-5: 0.1743]
2024-05-02 22:45:11.103945 Epoch [023/040], Step [0040/0223],  lateral-5: 0.1817]
2024-05-02 22:45:27.109688 Epoch [023/040], Step [0060/0223],  lateral-5: 0.1877]
2024-05-02 22:45:43.112192 Epoch [023/040], Step [0080/0223],  lateral-5: 0.1828]
2024-05-02 22:45:59.270824 Epoch [023/040], Step [0100/0223],  lateral-5: 0.1768]
2024-05-02 22:46:15.291532 Epoch [023/040], Step [0120/0223],  lateral-5: 0.1746]
2024-05-02 22:46:31.298828 Epoch [023/040], Step [0140/0223],  lateral-5: 0.1833]
2024-05-02 22:46:47.336702 Epoch [023/040], Step [0160/0223],  lateral-5: 0.1817]
2024-05-02 22:47:03.561920 Epoch [023/040], Step [0180/0223],  lateral-5: 0.1746]
2024-05-02 22:47:19.910972 Epoch [023/040], Step [0200/0223],  lateral-5: 0.1700]
2024-05-02 22:47:36.122152 Epoch [023/040], Step [0220/0223],  lateral-5: 0.1632]
2024-05-02 22:47:38.268826 Epoch [023/040], Step [0223/0223],  lateral-5: 0.1646]
the current epoch is 23, the validation dice is 0.79691213592233
2024-05-02 22:53:02.791946 Epoch [024/040], Step [0020/0223],  lateral-5: 0.1744]
2024-05-02 22:53:18.814045 Epoch [024/040], Step [0040/0223],  lateral-5: 0.1754]
2024-05-02 22:53:34.834113 Epoch [024/040], Step [0060/0223],  lateral-5: 0.1786]
2024-05-02 22:53:50.836180 Epoch [024/040], Step [0080/0223],  lateral-5: 0.1721]
2024-05-02 22:54:06.830221 Epoch [024/040], Step [0100/0223],  lateral-5: 0.1621]
2024-05-02 22:54:22.845900 Epoch [024/040], Step [0120/0223],  lateral-5: 0.1668]
2024-05-02 22:54:38.871897 Epoch [024/040], Step [0140/0223],  lateral-5: 0.1695]
2024-05-02 22:54:54.958385 Epoch [024/040], Step [0160/0223],  lateral-5: 0.1692]
2024-05-02 22:55:10.970344 Epoch [024/040], Step [0180/0223],  lateral-5: 0.1742]
2024-05-02 22:55:26.964066 Epoch [024/040], Step [0200/0223],  lateral-5: 0.1744]
2024-05-02 22:55:42.980066 Epoch [024/040], Step [0220/0223],  lateral-5: 0.1652]
2024-05-02 22:55:45.113436 Epoch [024/040], Step [0223/0223],  lateral-5: 0.1648]
the current epoch is 24, the validation dice is 0.8097912621359208
2024-05-02 23:01:05.680051 Epoch [025/040], Step [0020/0223],  lateral-5: 0.1727]
2024-05-02 23:01:22.013938 Epoch [025/040], Step [0040/0223],  lateral-5: 0.1718]
2024-05-02 23:01:38.207814 Epoch [025/040], Step [0060/0223],  lateral-5: 0.1677]
2024-05-02 23:01:54.344092 Epoch [025/040], Step [0080/0223],  lateral-5: 0.1653]
2024-05-02 23:02:10.455440 Epoch [025/040], Step [0100/0223],  lateral-5: 0.1632]
2024-05-02 23:02:26.589090 Epoch [025/040], Step [0120/0223],  lateral-5: 0.1674]
2024-05-02 23:02:42.693402 Epoch [025/040], Step [0140/0223],  lateral-5: 0.1732]
2024-05-02 23:02:58.807540 Epoch [025/040], Step [0160/0223],  lateral-5: 0.1823]
2024-05-02 23:03:15.013514 Epoch [025/040], Step [0180/0223],  lateral-5: 0.1878]
2024-05-02 23:03:31.245308 Epoch [025/040], Step [0200/0223],  lateral-5: 0.1786]
2024-05-02 23:03:47.492342 Epoch [025/040], Step [0220/0223],  lateral-5: 0.1780]
2024-05-02 23:03:49.655040 Epoch [025/040], Step [0223/0223],  lateral-5: 0.1823]
the current epoch is 25, the validation dice is 0.7913366158113747
2024-05-02 23:08:58.695857 Epoch [026/040], Step [0020/0223],  lateral-5: 0.1748]
2024-05-02 23:09:14.761193 Epoch [026/040], Step [0040/0223],  lateral-5: 0.1796]
2024-05-02 23:09:30.860620 Epoch [026/040], Step [0060/0223],  lateral-5: 0.1813]
2024-05-02 23:09:46.891738 Epoch [026/040], Step [0080/0223],  lateral-5: 0.1819]
2024-05-02 23:10:03.071588 Epoch [026/040], Step [0100/0223],  lateral-5: 0.1786]
2024-05-02 23:10:19.283030 Epoch [026/040], Step [0120/0223],  lateral-5: 0.1780]
2024-05-02 23:10:35.456020 Epoch [026/040], Step [0140/0223],  lateral-5: 0.1848]
2024-05-02 23:10:51.505309 Epoch [026/040], Step [0160/0223],  lateral-5: 0.1882]
2024-05-02 23:11:07.520721 Epoch [026/040], Step [0180/0223],  lateral-5: 0.1863]
2024-05-02 23:11:23.704143 Epoch [026/040], Step [0200/0223],  lateral-5: 0.1776]
2024-05-02 23:11:39.730935 Epoch [026/040], Step [0220/0223],  lateral-5: 0.1726]
2024-05-02 23:11:41.856523 Epoch [026/040], Step [0223/0223],  lateral-5: 0.1699]
the current epoch is 26, the validation dice is 0.8130409847434122
2024-05-02 23:16:57.068071 Epoch [027/040], Step [0020/0223],  lateral-5: 0.1858]
2024-05-02 23:17:13.206462 Epoch [027/040], Step [0040/0223],  lateral-5: 0.1841]
2024-05-02 23:17:29.365301 Epoch [027/040], Step [0060/0223],  lateral-5: 0.1748]
2024-05-02 23:17:45.538694 Epoch [027/040], Step [0080/0223],  lateral-5: 0.1701]
2024-05-02 23:18:01.541402 Epoch [027/040], Step [0100/0223],  lateral-5: 0.1722]
2024-05-02 23:18:17.562887 Epoch [027/040], Step [0120/0223],  lateral-5: 0.1741]
2024-05-02 23:18:33.568592 Epoch [027/040], Step [0140/0223],  lateral-5: 0.1713]
2024-05-02 23:18:49.598423 Epoch [027/040], Step [0160/0223],  lateral-5: 0.1645]
2024-05-02 23:19:05.623835 Epoch [027/040], Step [0180/0223],  lateral-5: 0.1646]
2024-05-02 23:19:21.633513 Epoch [027/040], Step [0200/0223],  lateral-5: 0.1655]
2024-05-02 23:19:37.644125 Epoch [027/040], Step [0220/0223],  lateral-5: 0.1698]
2024-05-02 23:19:39.773971 Epoch [027/040], Step [0223/0223],  lateral-5: 0.1692]
the current epoch is 27, the validation dice is 0.8045805825242716
2024-05-02 23:25:23.709873 Epoch [028/040], Step [0020/0223],  lateral-5: 0.1704]
2024-05-02 23:25:39.695654 Epoch [028/040], Step [0040/0223],  lateral-5: 0.1759]
2024-05-02 23:25:55.695697 Epoch [028/040], Step [0060/0223],  lateral-5: 0.1740]
2024-05-02 23:26:11.705629 Epoch [028/040], Step [0080/0223],  lateral-5: 0.1626]
2024-05-02 23:26:27.713873 Epoch [028/040], Step [0100/0223],  lateral-5: 0.1609]
2024-05-02 23:26:43.744014 Epoch [028/040], Step [0120/0223],  lateral-5: 0.1636]
2024-05-02 23:26:59.949499 Epoch [028/040], Step [0140/0223],  lateral-5: 0.1630]
2024-05-02 23:27:16.029382 Epoch [028/040], Step [0160/0223],  lateral-5: 0.1675]
2024-05-02 23:27:32.163251 Epoch [028/040], Step [0180/0223],  lateral-5: 0.1728]
2024-05-02 23:27:48.279676 Epoch [028/040], Step [0200/0223],  lateral-5: 0.1690]
2024-05-02 23:28:04.388309 Epoch [028/040], Step [0220/0223],  lateral-5: 0.1661]
2024-05-02 23:28:06.527992 Epoch [028/040], Step [0223/0223],  lateral-5: 0.1651]
the current epoch is 28, the validation dice is 0.8261282246879327
2024-05-02 23:34:00.698531 Epoch [029/040], Step [0020/0223],  lateral-5: 0.1792]
2024-05-02 23:34:16.647110 Epoch [029/040], Step [0040/0223],  lateral-5: 0.1718]
2024-05-02 23:34:32.587216 Epoch [029/040], Step [0060/0223],  lateral-5: 0.1636]
2024-05-02 23:34:48.567228 Epoch [029/040], Step [0080/0223],  lateral-5: 0.1617]
2024-05-02 23:35:04.579865 Epoch [029/040], Step [0100/0223],  lateral-5: 0.1668]
2024-05-02 23:35:20.635603 Epoch [029/040], Step [0120/0223],  lateral-5: 0.1664]
2024-05-02 23:35:36.688684 Epoch [029/040], Step [0140/0223],  lateral-5: 0.1634]
2024-05-02 23:35:52.721008 Epoch [029/040], Step [0160/0223],  lateral-5: 0.1647]
2024-05-02 23:36:08.846051 Epoch [029/040], Step [0180/0223],  lateral-5: 0.1625]
2024-05-02 23:36:25.034047 Epoch [029/040], Step [0200/0223],  lateral-5: 0.1618]
2024-05-02 23:36:41.140644 Epoch [029/040], Step [0220/0223],  lateral-5: 0.1661]
2024-05-02 23:36:43.306822 Epoch [029/040], Step [0223/0223],  lateral-5: 0.1649]
the current epoch is 29, the validation dice is 0.8337189320388345
2024-05-02 23:41:54.620210 Epoch [030/040], Step [0020/0223],  lateral-5: 0.1659]
2024-05-02 23:42:10.606148 Epoch [030/040], Step [0040/0223],  lateral-5: 0.1617]
2024-05-02 23:42:26.608154 Epoch [030/040], Step [0060/0223],  lateral-5: 0.1612]
2024-05-02 23:42:42.812406 Epoch [030/040], Step [0080/0223],  lateral-5: 0.1683]
2024-05-02 23:42:58.925065 Epoch [030/040], Step [0100/0223],  lateral-5: 0.1724]
2024-05-02 23:43:15.127065 Epoch [030/040], Step [0120/0223],  lateral-5: 0.1763]
2024-05-02 23:43:31.471566 Epoch [030/040], Step [0140/0223],  lateral-5: 0.1799]
2024-05-02 23:43:47.667923 Epoch [030/040], Step [0160/0223],  lateral-5: 0.1784]
2024-05-02 23:44:03.803232 Epoch [030/040], Step [0180/0223],  lateral-5: 0.1694]
2024-05-02 23:44:19.894865 Epoch [030/040], Step [0200/0223],  lateral-5: 0.1618]
2024-05-02 23:44:35.994074 Epoch [030/040], Step [0220/0223],  lateral-5: 0.1696]
2024-05-02 23:44:38.127573 Epoch [030/040], Step [0223/0223],  lateral-5: 0.1699]
the current epoch is 30, the validation dice is 0.8042302357836333
2024-05-02 23:49:19.502960 Epoch [031/040], Step [0020/0223],  lateral-5: 0.1611]
2024-05-02 23:49:35.547274 Epoch [031/040], Step [0040/0223],  lateral-5: 0.1652]
2024-05-02 23:49:51.548409 Epoch [031/040], Step [0060/0223],  lateral-5: 0.1657]
2024-05-02 23:50:07.531234 Epoch [031/040], Step [0080/0223],  lateral-5: 0.1647]
2024-05-02 23:50:23.576744 Epoch [031/040], Step [0100/0223],  lateral-5: 0.1738]
2024-05-02 23:50:39.672694 Epoch [031/040], Step [0120/0223],  lateral-5: 0.1812]
2024-05-02 23:50:55.736913 Epoch [031/040], Step [0140/0223],  lateral-5: 0.1722]
2024-05-02 23:51:11.798433 Epoch [031/040], Step [0160/0223],  lateral-5: 0.1607]
2024-05-02 23:51:27.894793 Epoch [031/040], Step [0180/0223],  lateral-5: 0.1647]
2024-05-02 23:51:43.986903 Epoch [031/040], Step [0200/0223],  lateral-5: 0.1671]
2024-05-02 23:52:00.031339 Epoch [031/040], Step [0220/0223],  lateral-5: 0.1718]
2024-05-02 23:52:02.307785 Epoch [031/040], Step [0223/0223],  lateral-5: 0.1723]
the current epoch is 31, the validation dice is 0.7943401525658791
2024-05-02 23:56:43.303064 Epoch [032/040], Step [0020/0223],  lateral-5: 0.1680]
2024-05-02 23:56:59.380334 Epoch [032/040], Step [0040/0223],  lateral-5: 0.1714]
2024-05-02 23:57:15.450833 Epoch [032/040], Step [0060/0223],  lateral-5: 0.1706]
2024-05-02 23:57:31.546579 Epoch [032/040], Step [0080/0223],  lateral-5: 0.1639]
2024-05-02 23:57:47.730764 Epoch [032/040], Step [0100/0223],  lateral-5: 0.1619]
2024-05-02 23:58:03.817226 Epoch [032/040], Step [0120/0223],  lateral-5: 0.1625]
2024-05-02 23:58:20.015186 Epoch [032/040], Step [0140/0223],  lateral-5: 0.1630]
2024-05-02 23:58:36.110151 Epoch [032/040], Step [0160/0223],  lateral-5: 0.1652]
2024-05-02 23:58:52.135808 Epoch [032/040], Step [0180/0223],  lateral-5: 0.1596]
2024-05-02 23:59:08.147431 Epoch [032/040], Step [0200/0223],  lateral-5: 0.1588]
2024-05-02 23:59:24.182645 Epoch [032/040], Step [0220/0223],  lateral-5: 0.1651]
2024-05-02 23:59:26.319204 Epoch [032/040], Step [0223/0223],  lateral-5: 0.1618]
the current epoch is 32, the validation dice is 0.8127991678224687
2024-05-03 00:04:25.099655 Epoch [033/040], Step [0020/0223],  lateral-5: 0.1741]
2024-05-03 00:04:41.289424 Epoch [033/040], Step [0040/0223],  lateral-5: 0.1728]
2024-05-03 00:04:57.510895 Epoch [033/040], Step [0060/0223],  lateral-5: 0.1639]
2024-05-03 00:05:13.613194 Epoch [033/040], Step [0080/0223],  lateral-5: 0.1594]
2024-05-03 00:05:29.723362 Epoch [033/040], Step [0100/0223],  lateral-5: 0.1639]
2024-05-03 00:05:45.858657 Epoch [033/040], Step [0120/0223],  lateral-5: 0.1602]
2024-05-03 00:06:01.895915 Epoch [033/040], Step [0140/0223],  lateral-5: 0.1566]
2024-05-03 00:06:18.068807 Epoch [033/040], Step [0160/0223],  lateral-5: 0.1570]
2024-05-03 00:06:34.072940 Epoch [033/040], Step [0180/0223],  lateral-5: 0.1607]
2024-05-03 00:06:50.082794 Epoch [033/040], Step [0200/0223],  lateral-5: 0.1781]
2024-05-03 00:07:06.101189 Epoch [033/040], Step [0220/0223],  lateral-5: 0.1747]
2024-05-03 00:07:08.237839 Epoch [033/040], Step [0223/0223],  lateral-5: 0.1747]
the current epoch is 33, the validation dice is 0.6750448682385571
2024-05-03 00:11:03.564135 Epoch [034/040], Step [0020/0223],  lateral-5: 0.1813]
2024-05-03 00:11:19.551743 Epoch [034/040], Step [0040/0223],  lateral-5: 0.1746]
2024-05-03 00:11:35.500484 Epoch [034/040], Step [0060/0223],  lateral-5: 0.1680]
2024-05-03 00:11:51.485729 Epoch [034/040], Step [0080/0223],  lateral-5: 0.1684]
2024-05-03 00:12:07.481226 Epoch [034/040], Step [0100/0223],  lateral-5: 0.1702]
2024-05-03 00:12:23.492728 Epoch [034/040], Step [0120/0223],  lateral-5: 0.1698]
2024-05-03 00:12:39.507187 Epoch [034/040], Step [0140/0223],  lateral-5: 0.1612]
2024-05-03 00:12:55.520898 Epoch [034/040], Step [0160/0223],  lateral-5: 0.1526]
2024-05-03 00:13:11.538066 Epoch [034/040], Step [0180/0223],  lateral-5: 0.1552]
2024-05-03 00:13:27.576211 Epoch [034/040], Step [0200/0223],  lateral-5: 0.1640]
2024-05-03 00:13:43.593440 Epoch [034/040], Step [0220/0223],  lateral-5: 0.1717]
2024-05-03 00:13:45.727463 Epoch [034/040], Step [0223/0223],  lateral-5: 0.1713]
the current epoch is 34, the validation dice is 0.7726789181692094
2024-05-03 00:18:00.867492 Epoch [035/040], Step [0020/0223],  lateral-5: 0.1762]
2024-05-03 00:18:16.846116 Epoch [035/040], Step [0040/0223],  lateral-5: 0.1732]
2024-05-03 00:18:32.759667 Epoch [035/040], Step [0060/0223],  lateral-5: 0.1650]
2024-05-03 00:18:48.717941 Epoch [035/040], Step [0080/0223],  lateral-5: 0.1669]
2024-05-03 00:19:04.827361 Epoch [035/040], Step [0100/0223],  lateral-5: 0.1673]
2024-05-03 00:19:20.823063 Epoch [035/040], Step [0120/0223],  lateral-5: 0.1588]
2024-05-03 00:19:36.822154 Epoch [035/040], Step [0140/0223],  lateral-5: 0.1572]
2024-05-03 00:19:52.829594 Epoch [035/040], Step [0160/0223],  lateral-5: 0.1654]
2024-05-03 00:20:08.850525 Epoch [035/040], Step [0180/0223],  lateral-5: 0.1949]
2024-05-03 00:20:24.868980 Epoch [035/040], Step [0200/0223],  lateral-5: 0.2029]
2024-05-03 00:20:40.883640 Epoch [035/040], Step [0220/0223],  lateral-5: 0.1828]
2024-05-03 00:20:43.013454 Epoch [035/040], Step [0223/0223],  lateral-5: 0.1777]
the current epoch is 35, the validation dice is 0.8030346740638004
2024-05-03 00:25:03.511555 Epoch [036/040], Step [0020/0223],  lateral-5: 0.1667]
2024-05-03 00:25:19.495520 Epoch [036/040], Step [0040/0223],  lateral-5: 0.1666]
2024-05-03 00:25:35.435309 Epoch [036/040], Step [0060/0223],  lateral-5: 0.1641]
2024-05-03 00:25:51.390729 Epoch [036/040], Step [0080/0223],  lateral-5: 0.1648]
2024-05-03 00:26:07.368420 Epoch [036/040], Step [0100/0223],  lateral-5: 0.1577]
2024-05-03 00:26:23.364861 Epoch [036/040], Step [0120/0223],  lateral-5: 0.1552]
2024-05-03 00:26:39.395004 Epoch [036/040], Step [0140/0223],  lateral-5: 0.1569]
2024-05-03 00:26:55.429760 Epoch [036/040], Step [0160/0223],  lateral-5: 0.1507]
2024-05-03 00:27:11.452233 Epoch [036/040], Step [0180/0223],  lateral-5: 0.1541]
2024-05-03 00:27:27.486806 Epoch [036/040], Step [0200/0223],  lateral-5: 0.1599]
2024-05-03 00:27:43.532364 Epoch [036/040], Step [0220/0223],  lateral-5: 0.1619]
2024-05-03 00:27:45.665458 Epoch [036/040], Step [0223/0223],  lateral-5: 0.1601]
the current epoch is 36, the validation dice is 0.7916766296809983
2024-05-03 00:31:45.462126 Epoch [037/040], Step [0020/0223],  lateral-5: 0.1606]
2024-05-03 00:32:01.703672 Epoch [037/040], Step [0040/0223],  lateral-5: 0.1605]
2024-05-03 00:32:17.686893 Epoch [037/040], Step [0060/0223],  lateral-5: 0.1591]
2024-05-03 00:32:33.688274 Epoch [037/040], Step [0080/0223],  lateral-5: 0.1572]
2024-05-03 00:32:49.693829 Epoch [037/040], Step [0100/0223],  lateral-5: 0.1552]
2024-05-03 00:33:05.737424 Epoch [037/040], Step [0120/0223],  lateral-5: 0.1583]
2024-05-03 00:33:21.790530 Epoch [037/040], Step [0140/0223],  lateral-5: 0.1607]
2024-05-03 00:33:37.846126 Epoch [037/040], Step [0160/0223],  lateral-5: 0.1616]
2024-05-03 00:33:53.895471 Epoch [037/040], Step [0180/0223],  lateral-5: 0.1581]
2024-05-03 00:34:09.948284 Epoch [037/040], Step [0200/0223],  lateral-5: 0.1495]
2024-05-03 00:34:25.992900 Epoch [037/040], Step [0220/0223],  lateral-5: 0.1516]
2024-05-03 00:34:28.128931 Epoch [037/040], Step [0223/0223],  lateral-5: 0.1529]
the current epoch is 37, the validation dice is 0.7158015256588067
2024-05-03 00:38:11.232972 Epoch [038/040], Step [0020/0223],  lateral-5: 0.1644]
2024-05-03 00:38:27.237864 Epoch [038/040], Step [0040/0223],  lateral-5: 0.1587]
2024-05-03 00:38:43.207138 Epoch [038/040], Step [0060/0223],  lateral-5: 0.1551]
2024-05-03 00:38:59.198331 Epoch [038/040], Step [0080/0223],  lateral-5: 0.1532]
2024-05-03 00:39:15.201018 Epoch [038/040], Step [0100/0223],  lateral-5: 0.1555]
2024-05-03 00:39:31.222039 Epoch [038/040], Step [0120/0223],  lateral-5: 0.1573]
2024-05-03 00:39:47.248724 Epoch [038/040], Step [0140/0223],  lateral-5: 0.1571]
2024-05-03 00:40:03.289547 Epoch [038/040], Step [0160/0223],  lateral-5: 0.1639]
2024-05-03 00:40:19.312204 Epoch [038/040], Step [0180/0223],  lateral-5: 0.1633]
2024-05-03 00:40:35.479729 Epoch [038/040], Step [0200/0223],  lateral-5: 0.1605]
2024-05-03 00:40:51.490860 Epoch [038/040], Step [0220/0223],  lateral-5: 0.1628]
2024-05-03 00:40:53.623368 Epoch [038/040], Step [0223/0223],  lateral-5: 0.1631]
the current epoch is 38, the validation dice is 0.8170312066574192
2024-05-03 00:44:42.272680 Epoch [039/040], Step [0020/0223],  lateral-5: 0.1499]
2024-05-03 00:44:58.285052 Epoch [039/040], Step [0040/0223],  lateral-5: 0.1518]
2024-05-03 00:45:14.260144 Epoch [039/040], Step [0060/0223],  lateral-5: 0.1524]
2024-05-03 00:45:30.253769 Epoch [039/040], Step [0080/0223],  lateral-5: 0.1543]
2024-05-03 00:45:46.283108 Epoch [039/040], Step [0100/0223],  lateral-5: 0.1573]
2024-05-03 00:46:02.316281 Epoch [039/040], Step [0120/0223],  lateral-5: 0.1647]
2024-05-03 00:46:18.359681 Epoch [039/040], Step [0140/0223],  lateral-5: 0.1716]
2024-05-03 00:46:34.386216 Epoch [039/040], Step [0160/0223],  lateral-5: 0.1765]
2024-05-03 00:46:50.425106 Epoch [039/040], Step [0180/0223],  lateral-5: 0.1720]
2024-05-03 00:47:06.451251 Epoch [039/040], Step [0200/0223],  lateral-5: 0.1678]
2024-05-03 00:47:22.477566 Epoch [039/040], Step [0220/0223],  lateral-5: 0.1658]
2024-05-03 00:47:24.607739 Epoch [039/040], Step [0223/0223],  lateral-5: 0.1639]
the current epoch is 39, the validation dice is 0.8189886269070724
